,0,1,2,3,4,busy
1929.wav,-2.600081e-05,-2.5826706e-05,-2.1458525e-05,-1.9722094e-05,-1.6353657e-05,True
1930.wav,0.006774452,-0.00018166543,-0.005518146,-0.00884776,-0.012334976,True
1931.wav,0.0,0.0,0.0,0.0,0.0,False
1932.wav,0.00019197911,0.00027389868,0.00019753454,-0.00014468085,-0.000422756,False
1933.wav,-1.1796667e-06,-2.1109508e-06,-3.849692e-07,-1.8411442e-06,-5.634614e-09,True
1934.wav,-0.002282762,-0.005204659,-0.0007788176,0.0061579635,0.00428262,False
1935.wav,5.082701e-07,7.6962453e-07,9.249566e-07,7.2941344e-07,4.769456e-07,False
1936.wav,-0.03982817,-0.26619455,-0.31218037,-0.28895992,-0.17524512,True
1937.wav,0.2663733,0.2092503,0.14362732,0.09246693,0.06651543,False
1938.wav,-1.0853982,-1.1371524,-1.7799994,-2.0360227,-2.1573253,True
1939.wav,0.0,0.0,0.0,0.0,0.0,True
1940.wav,2.6566954,2.7076151,2.9394393,2.714655,2.8144352,False
1941.wav,2.4918398e-07,6.208363e-09,4.4177062e-07,-8.073704e-08,-2.1144007e-07,True
1942.wav,0.00048265356,0.00040168865,0.0002996464,0.00027707365,0.0002900908,True
1943.wav,7.9628935e-06,6.322127e-06,4.881239e-06,3.8297876e-06,6.121718e-06,False
1944.wav,0.00030398348,4.3682212e-05,0.00012488317,0.00029545493,0.0004068013,False
1945.wav,-4.1460782e-05,-4.4397624e-05,-4.4580276e-05,-3.5137295e-05,-2.8194449e-05,False
1946.wav,1.0753973,1.0200388,0.8557292,0.66881394,0.63589466,False
1947.wav,-0.0023271448,-0.0009156628,-0.00093611935,-0.0014682509,-0.0028163323,True
1948.wav,-2.9280214e-05,-3.231621e-05,-1.2307248e-05,2.1362684e-05,2.8128652e-05,False
1949.wav,1.7933947,0.60938555,0.6107913,0.8218,0.089769185,False
1950.wav,0.07743633,0.097425155,0.09004751,0.13285553,0.13989614,True
1951.wav,0.3291577,0.28183943,0.23368907,0.23366879,0.26473206,False
1952.wav,5.7908693e-08,-2.6485907e-07,-4.071082e-08,-2.831979e-07,1.2364132e-08,False
1953.wav,-0.0038523246,-0.0073961425,-0.0071073705,-0.008332162,-0.010699343,False
1954.wav,-0.21924302,-0.18279459,-0.17189455,-0.18610743,-0.19100663,True
1955.wav,0.73974335,0.69539785,0.6742307,0.63193744,0.5890911,False
1956.wav,0.37277192,0.24030066,0.12459185,0.011359126,-0.097267255,True
1957.wav,1.2748814e-05,3.1775535e-06,2.6014008e-05,1.9775389e-05,2.35902e-05,False
1958.wav,0.25190264,0.24253371,0.23505029,0.20054795,0.18864256,True
1959.wav,0.0025802501,0.0050937585,-0.001806217,-0.0019626045,0.0029794425,True
1960.wav,0.07425562,0.054100536,0.020690978,-0.027325545,-0.046991084,False
1961.wav,0.0,0.0,0.0,0.0,0.0,True
1962.wav,-4.563546,-4.6585016,-5.0864916,-6.039549,-6.290785,True
1963.wav,9.4448944e-05,0.000113440095,8.7369815e-05,9.35363e-05,0.00011966308,False
1964.wav,1.6431682e-07,-7.414387e-07,9.106408e-08,-3.586041e-07,3.6749007e-08,False
1965.wav,-0.00025747393,0.00024954777,0.0005221375,0.0003938605,0.00068712485,True
1966.wav,-1.4209525e-06,-1.6579613e-06,-6.067283e-07,-1.0894523e-06,-3.8665024e-07,False
1967.wav,1.5038327,1.4033806,1.2576349,1.1034181,0.8164468,False
1968.wav,-0.008628031,-0.011653158,-0.013599386,-0.014059704,-0.013354577,False
1969.wav,0.33733863,0.30257535,0.2714997,0.24479675,0.22418152,False
1970.wav,3.2431544e-05,-1.9754341e-05,-5.4762728e-05,-9.1897244e-05,-6.635608e-05,False
1971.wav,0.03618677,0.11676652,0.10026519,0.11827864,0.1773876,False
1972.wav,0.5697489,0.5572225,0.53183556,0.48092568,0.45846945,True
1973.wav,0.7500855,0.21425188,-0.46189862,-1.0124838,-1.3809875,True
1974.wav,-0.13358898,-0.21483979,-0.33079445,-0.42090455,-0.413594,True
1975.wav,0.0,0.0,0.0,0.0,0.0,True
1976.wav,-0.19707154,-0.21431893,-0.25320178,-0.3495921,-0.36960876,True
1977.wav,-0.0001110482,-9.652624e-05,-4.023791e-05,1.3086718e-05,6.63357e-05,True
1978.wav,0.0,0.0,0.0,0.0,0.0,True
1979.wav,0.05653353,0.056335688,0.050995342,0.029963845,0.017709646,False
1980.wav,0.15337935,0.15593302,0.15918013,0.1543586,0.14660138,False
1981.wav,-5.2952937e-06,-2.196828e-05,-7.143199e-05,-8.337101e-05,-5.2360054e-05,True
1982.wav,-2.3891862e-06,-2.2733398e-06,-1.7979371e-06,-1.5441824e-06,-9.391039e-07,True
1983.wav,-1.1134e-05,-8.882416e-06,2.645254e-07,3.5314042e-06,1.8640203e-06,True
1984.wav,4.8770307e-05,2.690473e-05,3.5205754e-05,3.3672022e-05,5.0535353e-05,False
1985.wav,0.059549503,0.04219953,-0.013077782,-0.0007562244,-0.026366666,True
1986.wav,-0.0010253694,-0.00095705595,-0.00079457375,-0.00069614715,-0.000693727,True
1987.wav,0.6197535,0.5277586,0.46861112,0.41287887,0.38255438,True
1988.wav,0.2497412,0.20446502,0.16715139,0.14918324,0.12685065,True
1989.wav,0.006346497,0.0049348357,0.007039426,0.006468133,0.0017919255,True
1990.wav,1.2049053e-06,-5.252357e-07,4.2595923e-07,-1.044173e-06,3.887322e-07,False
1991.wav,1.1134245,1.0637544,1.0178276,0.95470786,0.90752447,False
1992.wav,-0.15814134,-0.1772382,-0.40342593,-0.115049236,-0.1678723,False
1993.wav,1.0818968e-07,8.5875456e-08,-1.065283e-07,8.9316686e-08,4.3746738e-08,False
1994.wav,-2.6828624e-05,-2.8597675e-05,-1.825187e-05,-1.1924603e-05,-3.1856741e-06,False
1995.wav,0.0,0.0,0.0,0.0,0.0,True
1996.wav,-1.162088e-05,-1.2926263e-05,-8.048577e-06,-3.1262225e-06,1.5572457e-06,False
1997.wav,3.883816e-09,4.85585e-07,9.795776e-07,6.51887e-07,3.8497024e-07,False
1998.wav,0.0,0.0,0.0,0.0,0.0,True
1999.wav,-1.6495382e-05,-2.769878e-05,-3.8090177e-05,-4.6742738e-05,-4.926532e-05,True
2000.wav,0.321719,0.10702791,-0.049643274,-0.27197146,-0.6579447,True
2001.wav,0.14521514,0.14905548,0.1675528,0.16803011,0.1432566,False
2002.wav,2.2147579e-07,6.756352e-08,7.836648e-08,2.286179e-08,5.1088513e-08,False
2003.wav,2.8001756e-07,-3.1092412e-07,2.1988444e-07,-4.2834188e-08,1.1762157e-07,True
2004.wav,1.5831814,1.340557,1.3052604,1.2318538,1.2390537,False
2005.wav,0.0,0.0,0.0,0.0,0.0,False
2006.wav,0.0,0.0,0.0,0.0,0.0,True
2007.wav,0.0005378451,0.00071066734,0.0006572914,0.00018356714,-0.00011312779,True
2008.wav,1.6656218,1.7346895,1.6988164,1.7450054,1.6811538,True
2009.wav,1.1872644e-05,8.559701e-06,6.436675e-06,2.153201e-06,1.1537903e-07,True
2010.wav,1.3086834e-09,-4.2244735e-10,5.460762e-10,-1.7968148e-09,4.079535e-10,False
2011.wav,0.0012928047,0.0008983443,0.0010615013,0.000829697,0.0003316628,True
2012.wav,0.2854197,0.24068038,0.19456354,0.17866158,0.16741699,False
2013.wav,0.0,0.0,0.0,0.0,0.0,True
2014.wav,0.19383478,0.19428861,0.20296639,0.20686975,0.21937355,True
2015.wav,1.6150781,1.2340628,0.940071,0.73585176,0.65030825,True
2016.wav,0.11255707,0.093008205,0.10123096,0.11287863,0.11147391,False
2017.wav,0.010399358,0.008231992,0.0060942112,0.004402007,0.0033661877,True
2018.wav,2.7144768e-06,1.0020213e-07,2.718349e-08,-5.720702e-07,-6.387187e-07,False
2019.wav,-0.014263206,-0.022752602,-0.012264794,-0.02799666,-0.028158166,True
2020.wav,-3.0829086,-2.7960744,-2.160119,-1.9697533,-2.0854387,False
2021.wav,0.0,0.0,0.0,0.0,0.0,False
2022.wav,1.0731688,0.9504324,0.8700895,0.75460905,0.62869906,True
2023.wav,9.53335,8.596785,8.067842,7.643217,7.0443573,False
2024.wav,0.23798329,0.097445786,-0.09930138,-0.3220886,-0.32740676,True
2025.wav,0.0001102222,0.00014527515,0.00016538845,0.00014999488,0.00011217394,False
2026.wav,-1.3606419e-07,-4.8250513e-07,-1.4993222e-07,-5.2686033e-07,-7.348984e-08,True
2027.wav,0.08933863,0.11327028,0.12857637,0.12958379,0.11817366,True
2028.wav,-0.16898054,-0.2268621,-0.3105026,-0.43359458,-0.50098324,True
2029.wav,0.004068302,0.003972867,0.003799878,0.0031421236,0.0030755105,False
2030.wav,-0.015558908,-0.014055263,-0.01272703,-0.010447454,-0.0073737716,True
2031.wav,5.1125053e-06,4.4834305e-06,4.9230057e-06,3.1901623e-06,1.1849698e-06,False
2032.wav,2.12927,1.8022857,1.0779933,0.58518857,0.29987645,False
2033.wav,0.0062721595,0.0059287446,0.0053649447,0.0052686776,0.0046578855,False
2034.wav,1.2855492,1.0540658,0.7685964,0.35887188,0.29459038,True
2035.wav,0.31258887,0.26635405,0.22068347,0.18121016,0.1572336,False
2036.wav,-0.00040132803,-0.00085608696,-0.00095149153,-0.0008414844,-0.0012430509,False
2037.wav,-0.006747299,-0.0065201516,-0.005313114,-0.0043395115,-0.0038673673,True
2038.wav,-0.7419402,-0.82027924,-0.9562571,-1.1629856,-1.3155813,True
2039.wav,-1.6325131e-07,-3.5739916e-07,5.0055657e-09,-1.5026083e-07,5.3532453e-08,True
2040.wav,0.17689079,0.032181494,-0.056747783,-0.020187676,0.1077694,False
2041.wav,5.218104,4.4541793,3.8827598,3.0757146,2.3468084,False
2042.wav,1.0362982e-13,-5.7987567e-13,-1.1205778e-12,-7.568116e-13,1.5307543e-13,False
2043.wav,0.0047761826,0.0022919322,-0.00029657653,-0.0038125124,-0.007223876,True
2044.wav,-0.048357442,-0.0876216,-0.13127187,-0.19730121,-0.23170796,False
2045.wav,-1.6885485e-06,-1.5356561e-06,-1.3607946e-06,-1.1759519e-06,-3.9074735e-07,False
2046.wav,0.0065564737,0.0052353693,0.0040511363,0.0027330772,0.0023486237,False
2047.wav,0.636016,0.66025245,0.6844778,0.6761031,0.63041645,False
2048.wav,1.0921364,0.7446127,0.12079996,-0.41700518,-0.20561516,True
2049.wav,0.2592159,0.2054581,0.2767511,0.3881932,0.3779944,False
2050.wav,1.2086682,1.0774558,0.6541045,0.40565023,-0.011317592,False
2051.wav,1.4960106e-06,6.877977e-07,-5.4308016e-09,-4.999638e-07,-4.4037773e-07,True
2052.wav,0.0015663274,0.0019533222,0.0018904193,0.002100343,0.0023693484,False
2053.wav,0.0051404294,0.0040325834,0.00291164,0.003922155,0.0052788076,False
2054.wav,0.10135222,-0.001539882,-0.15794486,-0.33125648,-0.43718755,False
2055.wav,-1.4708496e-06,-5.9539443e-06,-3.7891375e-06,-1.4308747e-06,-2.0243222e-06,True
2056.wav,3.1424217e-06,-2.6637629e-06,2.1840306e-06,-1.7395255e-06,1.3190722e-06,True
2057.wav,0.0035673445,-0.07380917,-0.12993464,-0.113766044,-0.062141668,True
2058.wav,-0.29436576,-0.34093085,-0.39205748,-0.40861464,-0.42640978,True
2059.wav,1.8621588,1.6944398,1.548399,1.575844,1.4741054,True
2060.wav,0.0304569,0.037064176,0.040910367,-0.18102336,-0.3493212,True
2061.wav,-1.6385882e-05,-1.2975866e-05,1.7906463e-05,1.3249303e-05,1.8119503e-05,False
2062.wav,0.008050043,0.002260394,-0.0020908937,-0.0039963773,-0.005162829,True
2063.wav,0.2703036,0.17767915,0.17621765,0.030596638,0.11333761,False
2064.wav,1.5782915,0.62913,0.72958374,-0.013478691,-0.45221764,True
2065.wav,0.0026121438,-0.009337667,-0.016936831,-0.01821751,-0.016797757,False
2066.wav,1.214767e-05,1.20007935e-05,1.1551038e-05,1.2369586e-05,1.3707682e-05,False
2067.wav,0.20452598,0.18259378,0.17173252,0.14871667,0.12902364,True
2068.wav,9.279013,8.086189,7.1479893,6.161064,5.151923,False
2069.wav,2.2460748e-05,-1.4978748e-06,-6.1456694e-06,-1.3638102e-05,-6.7441115e-06,True
2070.wav,-0.004610056,-0.004786887,-0.005836863,-0.0073587177,-0.0074076746,False
2071.wav,0.109650075,0.15595102,0.1781787,0.1349275,0.11266263,False
2072.wav,-0.006892686,-0.008916835,-0.01066084,-0.012402541,-0.013944233,True
2073.wav,2.9539585,2.8981562,2.937615,2.9321418,2.9352117,False
2074.wav,2.9148218e-06,3.0898056e-07,-8.9561627e-07,-2.8226937e-06,-2.3919097e-06,False
2075.wav,0.0025043257,0.0027092681,0.0026782083,0.0015416062,0.00079839316,True
2076.wav,-3.1935786e-05,-3.2359152e-05,-2.6817768e-05,-2.1480331e-05,-1.5439291e-05,False
2077.wav,0.04403532,-0.0063848,-0.049390554,-0.10636578,-0.14746201,False
2078.wav,4.1571937,3.822969,3.5201612,3.207476,2.8237324,False
2079.wav,0.07192859,0.025097203,0.21284628,0.43372154,0.5005166,False
2080.wav,-0.00030681118,-0.00032113492,-0.00039682927,-0.00017648228,-2.58322e-05,False
2081.wav,1.15096,0.20589095,0.3670883,0.106534556,0.26433122,False
2082.wav,0.607745,0.3625115,0.19238284,0.042303514,0.20754035,False
2083.wav,-9.468697e-06,-1.1314122e-05,2.0665232e-06,-4.160667e-05,-6.504386e-06,True
2084.wav,0.3199549,0.35392848,0.38904536,0.36676615,0.2998367,False
2085.wav,0.07750895,0.0055318563,-0.05167944,-0.072307855,-0.10144931,True
2086.wav,-0.29896855,-0.0044457256,0.28691918,0.514812,0.7935465,False
2087.wav,0.0,0.0,0.0,0.0,0.0,True
2088.wav,0.1888197,0.16584335,0.17263784,0.13956946,0.12426278,True
2089.wav,-0.000644148,-0.0006988535,0.00015388132,-0.00025910902,-0.0006206095,True
2090.wav,0.6150815,0.601403,0.5686343,0.49227136,0.46636635,False
2091.wav,0.50038993,0.51492363,0.5226749,0.4692415,0.37398326,True
2092.wav,0.73515624,0.6798413,0.6280484,0.5292976,0.53622556,False
2093.wav,-1.163168e-06,-1.2217215e-06,-9.822143e-07,-9.781386e-07,-7.342699e-07,True
2094.wav,-2.1555677e-13,2.9118262e-14,1.255115e-13,1.4635756e-13,-1.0284643e-13,False
2095.wav,9.514247e-05,0.00016646902,0.00012464728,8.541495e-05,7.7877194e-05,False
2096.wav,-0.0046270113,-0.0028304511,-0.003094789,-0.0051566055,-0.009254652,True
2097.wav,0.0,0.0,0.0,0.0,0.0,False
2098.wav,7.2877856e-06,5.837336e-06,2.7358178e-06,-6.8165296e-09,1.5750268e-06,True
2099.wav,0.85935736,0.73259354,0.65670395,0.55701625,0.4852308,False
2100.wav,0.46515015,0.38576257,0.40073097,0.4739856,0.5006739,False
2101.wav,2.8658679e-08,-7.3112545e-08,-2.2956918e-08,-1.059779e-07,-4.1169713e-08,True
2102.wav,-7.0252995e-08,-2.7421095e-07,2.1852468e-07,-5.8252056e-08,3.3749719e-09,False
2103.wav,2.7591543,2.6773806,2.680861,2.6058035,2.5220437,False
2104.wav,0.2769516,0.2935111,0.335885,0.31418413,0.38288832,True
2105.wav,-7.9589335e-10,1.6480693e-10,1.4815432e-10,-4.8916393e-10,-2.0276877e-10,True
2106.wav,0.061104458,0.20227462,0.12978645,0.22347873,0.30123135,True
2107.wav,0.7225455,0.6671598,0.6075766,0.5340909,0.5040015,False
2108.wav,0.08948716,0.03128339,-0.009394579,-0.050203346,-0.080941945,True
2109.wav,1.4882219,1.4399142,1.3576651,1.1769109,0.85760343,False
2110.wav,-1.7670548e-06,-8.053163e-07,1.2943106e-06,1.1646245e-06,3.639287e-07,False
2111.wav,-0.04265263,-0.054500457,-0.05910517,-0.06533071,-0.06874418,False
2112.wav,-0.41231292,-0.6209672,-0.68374467,-0.53427374,-0.517331,True
2113.wav,0.03865911,0.0050726747,-0.029236874,-0.06462388,-0.08055647,True
2114.wav,0.0010620323,0.00034059992,0.00011576389,-0.00010689927,-9.637744e-05,False
2115.wav,-3.9913687e-07,-1.5215612e-06,-6.993482e-07,-1.0677511e-06,7.0348236e-08,False
2116.wav,0.41073817,0.7170203,0.68461466,0.4151156,0.37666702,True
2117.wav,0.59894526,0.44783556,0.158274,-0.14762583,-0.08618246,True
2118.wav,0.0020151197,0.0022513398,0.001689558,-0.00012683167,-0.0020159464,True
2119.wav,0.0,0.0,0.0,0.0,0.0,False
2120.wav,2.5941011e-07,2.1525238e-07,2.5901323e-07,8.0076916e-08,5.421976e-08,True
2121.wav,1.6646739e-07,-1.0446993e-06,-1.0260337e-06,-1.1334282e-06,-6.2197194e-07,False
2122.wav,-0.0026375432,-0.002387526,-0.002272742,-0.0032401648,-0.0032738931,True
2123.wav,-0.2792288,-0.25157094,-0.26974446,-0.3028121,-0.25137562,True
2124.wav,2.4498765,1.6885178,1.8767926,2.0750532,1.6370809,True
2125.wav,4.8487806e-07,2.8929284e-07,-6.4489114e-08,1.2724144e-07,-1.3540718e-07,False
2126.wav,0.009127621,0.0019541269,-0.0008615068,-0.00463032,-0.007577084,True
2127.wav,0.95069885,0.53291386,0.7800034,0.8137677,0.55482686,False
2128.wav,0.13932821,0.12850206,0.13298208,0.13141443,0.11576778,True
2129.wav,-0.020810194,-0.22131947,-0.2241298,-0.107441634,-0.093940005,False
2130.wav,-0.4722215,-0.8048589,-1.1398475,-1.4856563,-1.7308018,True
2131.wav,0.0,0.0,0.0,0.0,0.0,False
2132.wav,3.7409982e-06,1.9223095e-05,2.6280399e-05,2.766904e-05,2.4218009e-05,False
2133.wav,-1.3229167e-06,-1.0321544e-06,-5.3561416e-07,-3.309929e-07,1.12034854e-07,False
2134.wav,-1.629768,-1.656239,-1.6389775,-1.7591814,-2.0753436,True
2135.wav,-7.867195e-08,-2.2825364e-07,1.3449178e-07,1.6137407e-07,-1.8690952e-07,False
2136.wav,3.731156e-08,4.0948656e-08,-1.3112992e-08,8.524257e-09,7.23526e-08,False
2137.wav,0.13774799,0.0447007,1.2020319,-0.13179402,0.5002171,False
2138.wav,1.0211349,0.94555295,0.9535848,0.99845386,1.0416411,False
2139.wav,1.0624591,1.0012014,0.94880307,0.9622114,0.9806651,False
2140.wav,8.8956716e-05,0.00012948966,0.00020457193,0.00019255582,0.00017451367,False
2141.wav,0.063853115,0.09583761,0.08591469,0.013039855,0.017559677,True
2142.wav,0.060483847,0.067196,0.07034163,0.07506034,0.07280756,True
2143.wav,-1.2201037e-05,-2.1684216e-05,-1.642156e-05,-1.3390853e-05,-7.396693e-06,True
2144.wav,-0.064054266,-0.10460748,-0.14993209,-0.20095158,-0.23111227,True
2145.wav,0.5326097,0.33931762,0.27517834,0.16530818,0.07107563,True
2146.wav,-9.208714e-07,-1.3644228e-06,-2.0502381e-07,-1.4905359e-07,-1.2504861e-08,True
2147.wav,-7.068954e-08,-3.736538e-07,-1.0502231e-09,-4.40329e-08,-7.2128756e-08,True
2148.wav,-0.00063354964,-0.0004882504,-0.003679784,-0.0070802043,-0.0043999604,True
2149.wav,0.42978448,0.41089642,0.4850412,0.508675,0.45293385,False
2150.wav,-0.00022536283,-0.0007715366,-0.0012206107,-0.0014491414,-0.0014670566,True
2151.wav,0.56483185,0.10826043,0.0009723231,-0.052092154,0.035505354,True
2152.wav,0.9510734,0.7280478,0.48391503,0.41993135,0.40646583,False
2153.wav,1.3924271,1.3499818,1.142633,0.946683,0.8906481,False
2154.wav,-2.8770739e-08,-2.2194142e-07,5.7042406e-08,-1.5186703e-07,1.4715193e-08,False
2155.wav,-0.0023288855,-0.002759476,-0.0034339265,-0.004458582,-0.0039814245,False
2156.wav,0.15971689,0.1606291,0.14302623,0.10693179,0.07132774,False
2157.wav,0.0001465491,0.000120342345,0.00010122132,0.00016975499,0.00012666109,True
2158.wav,2.6359766e-07,-2.1281264e-07,1.5839504e-07,-2.7647047e-07,1.1090041e-07,False
2159.wav,0.0,0.0,0.0,0.0,0.0,True
2160.wav,1.0458283,0.9818127,0.82281685,0.6101558,0.4503799,False
2161.wav,6.2117396e-09,-9.056412e-07,-1.5372942e-07,-3.9715072e-08,-3.16427e-07,False
2162.wav,-0.11079966,-0.063676335,-0.09967181,-0.2201195,-0.6898378,True
2163.wav,-0.05395876,-0.5314468,-0.5665068,-1.0243421,-0.41972157,True
2164.wav,0.10507837,0.094845906,0.096149445,0.096081525,0.08538973,False
2165.wav,1.6279883,1.5559909,1.4892921,1.4015542,1.312115,False
2166.wav,-5.634828e-07,1.92378e-05,1.2579074e-05,5.0232356e-06,1.1594535e-05,False
2167.wav,4.058669,3.740228,3.3620367,3.0456462,2.8862271,False
2168.wav,1.1307986e-06,5.5455564e-07,2.3362487e-07,-2.84882e-07,-1.2162006e-07,True
2169.wav,-0.30077648,-0.30665,-0.24081045,-0.19357449,-0.15099904,True
2170.wav,5.284631e-06,4.943132e-06,2.7928318e-06,1.413559e-06,1.8355447e-06,True
2171.wav,2.589742e-07,-2.0142733e-07,3.3349207e-07,-3.308789e-08,3.1715138e-07,True
2172.wav,-5.3274445e-05,-5.470186e-05,-4.807586e-05,-1.06799325e-05,5.3610733e-05,False
2173.wav,-0.9793876,-0.937224,-0.8921953,-0.9698503,-1.0511048,True
2174.wav,1.5034445e-07,3.486732e-08,2.4415365e-07,-3.9077725e-07,2.819396e-07,False
2175.wav,-5.7227567e-08,-6.9589225e-07,-5.597068e-07,-4.1574384e-07,7.0121146e-08,True
2176.wav,0.0,0.0,0.0,0.0,0.0,True
2177.wav,-4.3301143e-06,-7.844209e-06,-8.221642e-06,-1.2923136e-05,-1.5126412e-05,True
2178.wav,-1.7951425,-1.5907435,-1.383358,-1.0006555,-0.7636473,True
2179.wav,0.7982433,0.8333429,0.49583417,0.4017284,0.27334094,False
2180.wav,0.17900217,0.09033479,0.041869935,0.0029023364,0.015010483,False
2181.wav,-7.894996e-06,-7.829809e-06,-3.5720536e-06,-2.9336397e-06,6.1507546e-07,True
2182.wav,2.5829346,2.5510747,1.8627031,1.2392876,1.0331831,True
2183.wav,0.0,0.0,0.0,0.0,0.0,True
2184.wav,1.206501,1.1170983,0.99911606,0.88446957,0.8057301,True
2185.wav,-0.21594596,-0.2438388,-0.24182189,-0.22521752,-0.20358473,False
2186.wav,-0.062542796,-0.45865577,-0.95320463,-1.2320015,-1.246609,True
2187.wav,3.6873877e-07,6.694283e-08,1.6138543e-07,-7.08253e-08,-1.6133775e-08,False
2188.wav,0.045922205,0.043217275,0.034740772,0.03015741,0.030345004,True
2189.wav,0.0,0.0,0.0,0.0,0.0,True
2190.wav,0.5178476,0.4028505,0.4540846,0.2960152,0.294796,True
2191.wav,0.013466083,0.0138374,0.013486749,0.013696076,0.014980145,True
2192.wav,0.0,0.0,0.0,0.0,0.0,True
2193.wav,0.0,0.0,0.0,0.0,0.0,False
2194.wav,-7.196929e-05,-5.9176688e-05,-4.1836807e-05,-2.8112841e-05,-1.0339207e-05,False
2195.wav,-7.812124e-07,-6.7293786e-07,-4.0649292e-07,-5.2185e-07,-2.1137924e-07,True
2196.wav,0.2479671,0.22245476,0.19020233,0.17328644,0.15792122,False
2197.wav,4.1144812e-08,-2.5118801e-08,-3.1208064e-10,-6.9166095e-09,1.19239605e-08,True
2198.wav,0.0,0.0,0.0,0.0,0.0,True
2199.wav,0.8163252,0.71196574,0.68407667,0.59196556,0.4726186,True
2200.wav,-1.6445361e-07,-2.9186518e-07,-2.4530277e-07,-2.2810289e-07,-1.7723163e-07,False
2201.wav,0.0110238,0.009581547,0.008465415,0.0069825193,0.0050341133,False
2202.wav,0.5357814,0.6662218,0.5313419,0.49422193,0.5056629,False
2203.wav,1.5523355,1.4819479,1.4003199,1.2076337,1.0056949,False
2204.wav,0.002696366,0.002402796,0.0017887729,0.0011932256,0.0009857556,True
2205.wav,1.9212916,1.9690839,1.3233933,0.5279763,-0.036500506,True
2206.wav,0.0070834393,0.0060664844,0.005161927,0.0042121634,0.0029154527,True
2207.wav,-1.4943016e-11,-2.2045362e-11,-4.5628668e-11,4.2584165e-11,-5.8095776e-12,False
2208.wav,0.8621304,0.708675,0.6797818,0.7344728,0.6930723,False
2209.wav,0.046710074,0.08839029,0.05493239,0.012144819,0.048989683,False
2210.wav,0.036512725,-0.0627604,-0.18139355,-0.08703704,-0.44285282,True
2211.wav,-0.42871684,-0.5795496,-0.8086636,-1.256556,-1.4933722,True
2212.wav,1.092377,0.83606994,0.8860221,0.93554735,1.0481862,False
2213.wav,-0.00065255834,-0.0042802882,-0.0038327859,-0.0009890569,-0.0014034009,False
2214.wav,-2.7162718e-05,-2.1258784e-05,-1.4593055e-05,-1.0436466e-05,-6.1411693e-06,True
2215.wav,-0.006597403,-0.026564237,-0.032374762,-0.033078708,-0.046422128,True
2216.wav,0.0016762316,-0.00028528325,0.00031299485,0.0017632039,0.0005377057,False
2217.wav,4.466237e-06,2.2235872e-06,4.4127444e-07,1.0346196e-06,1.0564493e-06,False
2218.wav,1.2987227,1.0330231,0.54987967,0.03783405,-0.4776997,True
2219.wav,0.038056724,0.030445684,0.03862291,0.058001056,0.05627393,False
2220.wav,0.3098442,0.28362954,0.30429697,0.17120513,0.08601317,True
2221.wav,-2.6303505e-07,-3.7996566e-07,-1.8432397e-07,-2.8349388e-07,3.1315932e-07,True
2222.wav,1.6380001,1.504905,1.3647666,1.1694196,1.1897347,False
2223.wav,6.3791494,5.225602,3.691699,1.7506076,-0.028124807,True
2224.wav,-1.3212755e-07,-2.179437e-07,-1.7614571e-08,-8.743754e-08,2.736482e-08,False
2225.wav,5.429966,5.301402,5.235811,5.1572704,5.082488,False
2226.wav,4.002583e-08,-3.3032103e-07,-3.6946577e-07,-1.8835031e-07,-4.3056296e-08,False
2227.wav,0.0,0.0,0.0,0.0,0.0,True
2228.wav,0.13505155,0.09869325,0.06841864,0.033680156,0.0046906257,True
2229.wav,9.252806e-06,6.451868e-05,8.1389866e-05,-3.0063893e-05,1.8418661e-05,True
2230.wav,-0.6685467,-1.0330983,-1.3055685,-1.4631529,-1.5037543,True
2231.wav,0.039005563,0.03308001,0.023491243,0.011643717,0.0076419003,False
2232.wav,1.6991693e-05,-2.5610236e-05,4.0665727e-05,-9.885794e-07,-5.3888743e-05,False
2233.wav,-0.25176066,-0.28333202,-0.30513912,-0.31765223,-0.31158,True
2234.wav,5.2134186e-05,4.5621055e-06,2.116345e-06,2.6389254e-05,1.1170601e-05,True
2235.wav,4.0175593e-07,-2.2798403e-07,1.8989616e-07,-3.6794322e-07,-2.6736876e-07,False
2236.wav,0.74544406,0.6292088,0.49662203,0.58484155,1.1497767,False
2237.wav,-0.27718118,-0.38174808,-0.5181947,-0.52331746,-0.6833194,True
2238.wav,0.30448607,0.11579206,-0.21437122,-0.41898113,-0.10615765,True
2239.wav,-4.608257e-07,-5.5816975e-07,-6.558762e-07,-9.797277e-07,-7.915679e-07,False
2240.wav,3.87657e-06,4.700879e-06,5.2376213e-06,-5.3535805e-06,-5.5250457e-06,True
2241.wav,0.47426364,0.4921187,0.46947977,0.36707288,0.29156804,True
2242.wav,0.117853865,0.118123926,0.13960022,0.11824086,0.09308686,False
2243.wav,3.271134,3.0193129,2.885541,2.6510057,2.5856168,False
2244.wav,-1.1871343e-07,-2.4485212e-07,-7.431947e-08,-1.4861783e-07,-5.3729757e-08,False
2245.wav,2.9466702e-07,-3.2583284e-08,2.7504964e-07,4.051037e-08,5.566052e-08,True
2246.wav,0.0,0.0,0.0,0.0,0.0,True
2247.wav,-5.549359e-07,-1.3830168e-06,-2.6651137e-06,-2.5218342e-06,-2.7065694e-06,False
2248.wav,8.3915694e-08,1.030512e-08,5.6310398e-08,-1.4656504e-07,8.489434e-08,False
2249.wav,1.6203754,1.6232316,1.6009481,1.5485804,1.4943755,False
